Título;Enlace;Fecha;Primeros_Párrafos;Topic
La Generalitat desactiva la alerta por incendios forestales en Catalunya;https://www.lavanguardia.com/sucesos/20210727/7627195/generalitat-desactiva-alerta-incendios-forestales-catalunya.html;27/07/2021;La Generalitat ha desactivado la alerta del plan de incendios forestales (Infocat) por las previsiones favorables del riesgo y la evolución positiva de los fuegos que han permanecido activos en los últimos días, todos ellos ya controlados. Según ha informado la dirección general de Protección Civil de la Generalitat, se ha desactivado el plan Infocat una vez el incendio iniciado el pasado sábado enSanta Coloma de Queralt(Tarragona) ya está controlado, tras afectar a una superficie de unas 1.700 hectáreas, así como los deTorroella de Montgrí, en Girona, con 88,6 hectáreas, y el de Ventalló-Vilopriu, también en Girona, con 34,33.;Sucesos
La narcoviolencia se dispara en Catalunya por el tráfico creciente de marihuana;https://www.lavanguardia.com/sucesos/20210824/7677797/trafico-marihuana-dispara-episodios-narcoviolencia.html;24/08/2021;Mediante amenazas, extorsiones y alguna agresión les echaban de sus pisos para poder plantar marihuana. Eso estaba pasando en el barrio de Sant Roc de Badalona y continúa pasando en la Mina de Sant Adrià de Besòs. Los Mossos d’Esquadra detuvieron en julio a una organización criminal y familiar que hacía la vida imposible a los inquilinos de algunas viviendas que les interesaban para ampliar el espacio en el que cultivar lo que muchos ya denominan el nuevo “oro verde”. La unidad central de secuestros y extorsiones de la policía catalana detuvo a 15 personas y tres siguen en prisión. Las familias no han podido regresar a sus pisos por miedo a las represalias. Que te echen de tu propia casa para que otros cultiven marihuana es un ejemplo que evidencia como, cada vez más, el crimen organizado atenta contra la seguridad de las personas ajenas al mundo delincuencial. En San Roc, en la Mina, pero también en el Montseny, donde la Guardia Civil descubrió hace dos semanas cómo una banda deforestó varias hectáreas del parque natural para plantar marihuana. Con idéntico sistema otra organización taló árboles y allanó el terreno con maquinaria pesada para arrasar varias hectáreas de un bosque protegido de Santa Cristina d’Aro para hacer lo mismo: cultivar marihuana.;Sucesos
Desarticulada una red de tráfico internacional de marihuana en Catalunya;https://www.lavanguardia.com/sucesos/20210424/7148836/desarticulada-red-trafico-internacional-marihuana-catalunya.html;24/04/2021;Una organización criminal dedicada al tráfico internacional de marihuana que operaba desde un taller mecánico de la localidad barcelonesa de Sant Andreu de la Barca ha sido desarticulada con la detención de quince personas de varias nacionalidades y la incautación de 460 kilos de marihuana y 85 de hachís. En una operación conjunta de Mossos, Guardia Civil y Policía Nacional denominada Delos, los agentes constataron que esta organización cultivaba la marihuana en España y posteriormente la distribuía por Francia, Alemania y Polonia.;Sucesos
Nueve detenidos por introducir de forma irregular miles de toneladas de residuos de Francia a vertederos de Catalunya;https://www.lavanguardia.com/sucesos/20220723/8427529/nueve-detenidos-introducir-forma-irregular-residuos-franceses-vertederos-catalunya.html;23/07/2022;Una operación conjunta de los Mossos d'Esquadra, la Policía Nacional, la Guardia Civil, los Agents Rurals y la Gendarmería francesa ha permitido detener a nueve personas por presunta participación en una organización criminal dedicada al tráfico de residuos. Según ha informado la Policía Nacional, hay diez investigados más por supuesto tráfico de basuras desde Francia hasta las demarcaciones de Barcelona, Lleida y Girona. Los principales responsables están en prisión preventiva en Francia. Las investigación se inició en enero del 2021 cuando los agentes descubrieron que en un vertedero gerundense se vertían residuos procedentes de Francia con irregularidades. Se trataba de basuras de una planta de reciclaje de Nimes, en Occitania, que entraban como restos de construcción y demolición pero que, en realidad, incluían plásticos, papeles y cartones mezclados con material rocoso del vertedero para disimular la composición.;Sucesos
Doce detenidos por violencia machista en Nochevieja en Catalunya;https://www.lavanguardia.com/sucesos/20210101/6160998/doce-detenidos-violencia-machista-nochevieja-catalunya-covid.html;01/01/2021;Los Mossos d'Esquadra y las policías locales han detenido a 37 personas esta Nochevieja en Catalunya, doce de ellas por violencia machista, el doble que en 2019 -seis-, debido sobre todo al confinamiento, mientras que otra persona ha sido arrestada por abuso sexual y amenazas. El conseller de Interior, Miquel Sàmper, ha comparecido este viernes en una rueda de prensa telemática para hacer balance de la Nochevieja, marcada este año por la covid-19 y las medidas restrictivas, junto al comisario de los Mossos d'Esquadra David Boneta y la subdirectora general de Emergencias de Protección Civil de la Generalitat, Imma Solé.;Sucesos
La policía interviene cinco fiestas ilegales en Catalunya;https://www.lavanguardia.com/sucesos/20210124/6194444/mossos-intervienen-cuatro-fiestas-ilegales-catalunya.html;24/01/2021;A pesar de la mala situación epidemiológica que se vive en Catalunya, los últimos días la policía ha tenido que intervenir en varias fiestas que no cumplían las restricciones contra el coronavirus. Según ha podido saber RAC1, la pasada noche la policía autonómica ha intervenido en otras cuatro fiestas ilegales. La primera de ellas ha sido en una casa de Les Lloses, en el Ripollès, donde los agentes han denunciado a 24 jóvenes que incumplían las medidas de seguridad contra la covid. Aparte de saltarse la prohibición de reunirse más de seis personas, los participantes también habrían incumplido el confinamiento municipal.;Sucesos
Los Mossos detienen al autor del primer homicidio del año en Catalunya;https://www.lavanguardia.com/sucesos/20210108/6173273/mossos-detienen-autor-primer-homicidio-ano-catalunya.html;08/01/2021;El grupo de homicidios de los Mossos d’Esquadra de Barcelona detuvo el miércoles al presunto autor de las dos puñaladas que el lunes acabaron con la vida de un vecino de la Trinitat de 40 años. El crimen inaugura la lista de homicidios de este año en Catalunya. El pasado se cerró con 45 asesinatos, un 21% menos que en el 2019. El suceso tuvo lugar el lunes durante una discusión entre tres hombres en plena calle Finestrelles, en el distrito de Sant Andreu. Una conocida de la víctima y testigo de la agresión contó a los investigadores que la víctima discutió con otros dos jóvenes y que uno de ellos le apuñaló en el pecho. El herido fue trasladado al hospital Vall d’Hebron, donde murió dos días después.;Sucesos
El tráfico de drogas crece un 12% en Catalunya en el 2020;https://www.lavanguardia.com/sucesos/20201127/49737326781/criminalidad-trafico-drogas-cataluna-pandemia-balance.html;27/11/2020;La caída en picado de la actividad en general, especialmente marcada en ámbitos como el del turismo, se mira en el espejo de los registros policiales en el primer añoCovid-19. Las estadísticas decriminalidadcorrespondientes a los nuevos primeros meses del 2020, seis de ellos condicionados totalmente por lapandemia, incluidos los de un verano tan atípico como el último, reflejan una caída del delito en términos generales del 27,7% respecto a los tres primeros trimestres del 2019 en Catalunya. En el conjunto de España la caída es del 20,2%. Sin embargo, esta lógica mejora estadística presenta un importante borrón: entre el 1 de enero y el 30 de septiembre pasados lasdenunciaspor tráfico de drogasenCatalunyase incrementaron un 12% respecto al año anterior y en la ciudad de Barcelona la subida por este tipo delictivo fue de un 56,6%. El Ministerio del Interior acaba de hacer público elbalance de criminalidadcorrespondiente a las tres primeras cuartas partes del año. Estas estadísticas se nutren de la información de las denuncias tramitadas por todos los cuerpos policiales que actúan en el territorio español. En el caso deCatalunya, una comunidad que en los últimos años, especialmente durante el 2018 y buena parte del 2019, padeció una fuerte escalada delictiva, la ralentización de la vida cotidiana, el confinamiento, la reducción de la movilidad y la bajísima afluencia de turistas –víctimas propiciatorias sobre todo de los hurtos–, sumadas a la actuación policial, han hecho posible un descenso de unas 100.000 denuncias penales respecto a los nueve primeros meses del año pasado. Dicho de otro modo, de los 1.342 delitos diarios que se registraron en el 2019 se ha pasado a 966 en este 2020.;Sucesos
Un hombre de 78 años muere ahogado en Cambrils y eleva a 12 los fallecidos en Catalunya;https://www.lavanguardia.com/sucesos/20210803/7643211/hombre-78-anos-muere-ahogado-cambrils-12-fallecidos-catalunya.html;03/08/2021;Un hombre de 78 años y de nacionalidad holandesa ha muerto ahogado este martes por la tarde en la playa de la Llosa en Cambrils, en la comarca del Baix Camp, según ha informado la Direcció General de Protecció Civil. El afectado ha entrado a nadar con su mujer y al volver se ha quejado de un fuerte dolor en el pecho y ha tenido que ser rescatado por el servicio de socorrismo, que lo ha sacado del agua ya inconsciente. Los socorristas han empezado a practicarle las maniobras de reanimación hasta la llegada de los efectivos del Sistema d'Emergències Mèdiques (SEM), que han seguido con las maniobras, aunque finalmente han resultado infructuosas. Se trata de laduodécima víctima mortal ahogada en las playas catalanasdesde que empezó la campaña el 15 de junio pasado.;Sucesos
Fin de semana siniestro: Cuatro accidentes en 24 horas en Catalunya;https://www.lavanguardia.com/sucesos/20210613/7525943/accidentes-trafico-catalunya.html;13/06/2021;El Servei Català de Trànsit informaba poco después de las 17:30 horas de este sábado la muerte de un motorista en el interior de los túneles de Vallvidrera, convirtiéndose así en el tercero que moría en una moto ese día y el cuarto en hacerlo en las carreteras catalanas. El accidente tuvo lugar en el kilómetro 5,3 de la vía C-16 tras chocar con un coche, cuyo conductor ha resultado herido leve. Al lugar del siniestro se desplazaron cuatro patrullas de los Mossos, Bomberos de Barcelona y tres unidades del Sistema de Emergencias Médicas (SEM).;Sucesos
En marcha un dispositivo contra el tráfico de marihuana y blanqueo en Catalunya;https://www.lavanguardia.com/sucesos/20200626/481953828294/dispositivo-trafico-marihuana-blanqueo-catalunya.html;26/06/2020;Los Mossos d’Esquadra han puesto en marcha este viernes undispositivo contra el tráfico de marihuanay elblanqueo de capitalesenCatalunya. La acción se desarrolla desde las 5.30 de la mañana en diferentes puntos del territorio catalán. El cuerpo policial ha explicado a través de las redes sociales que se están realizando una veintena de entradas en diferentes municipios catalanes.;Sucesos
Más de 20 registros en una operación policial contra el tráfico de marihuana en Catalunya;https://www.lavanguardia.com/sucesos/20210414/6727648/operacion-mossos-policia-nacional-trafico-marihuana-catalunya.html;14/04/2021;Los Mossos d'Esquadra y la Policía Nacional han coordinado esfuerzos para hacer frente al narcotráfico en una operación conjunta que se desarrolla en varias localidades de Catalunya y Asturias. Desde las seis de la mañana de este miércoles, agentes de la Divisió d'Investigació Criminal de la policía catalana y de la Policía Nacional están llevando a cabo varios registros, 23 en total, el mayor grueso de los cuales tienen lugar en Catalunya. El objetivo es desarticular una presunta organización criminal de origen chino que supuestamente se dedica al tráfico internacional de marihuana y al blanqueo de dinero, según informan ambos cuerpos policiales.;Sucesos
Nuevas actuaciones policiales en Catalunya levantan sospechas de racismo;https://www.lavanguardia.com/sucesos/20200616/481812308663/racismo-actuaciones-policiales-manresa-banyoles-cataluna.html;16/06/2020;Banyolesha abierto una investigación interna para esclarecerdos actuaciones policialesregistradas envídeosdifundidos en las redes sociales. “Ante la publicación este fin de semana en diferentes perfiles en las redes sociales, de imágenes que cuestiones actuaciones policiales en la ciudad, el Ajuntament de Banyoles manifiesta que abrirá una investigación interna para aclarar las circunstancias que rodean los hechos”, subrayan en un comunicado. El consistorio asegura que “se depurarán las responsabilidades necesarias” y remarca que “no se permitirá que hechos como estos entorpezcan la convivencia en la ciudad así como tampoco el trabajo que la Policía Local lleva a cabo en beneficio de la comunidad”.;Sucesos
Cinco ladrones ingresan en prisión por diez robos violentos en tiendas de telefonía de Catalunya;https://www.lavanguardia.com/sucesos/20201112/49417625397/cinco-ladrones-ingresan-prision-robos-tiendas-catalunya-video-seo-ext.html;12/11/2020;Cinco hombres de entre 20 y 39 años y vecinos deBadalonahan ingresado este jueves 12 de noviembre en prisión tras ser detenidos, junto con un menor de edad, comopresuntos autores de diez robos violentos, un hurto en tiendas de telefonía de distintas ciudades catalanas y por pertenencia a grupo criminal. LosMossosd’Esquadrahan explicado en un comunicado que la investigación arrancó el pasado 20 de octubre con la detención de dos hombres como presuntos autores de cinco robos con violencia e intimidación en establecimientos de telefonía de las comarcas delBaixLlobregat,TarragonèsyVallèsOriental.;Sucesos
Desaparecida en Port de la Selva la periodista de TVE Catalunya Montse Elies;https://www.lavanguardia.com/sucesos/20200912/483435855888/montse-elies-tve-catalunya-desaparecida-port-de-la-selva.html;12/09/2020;La periodista de TVE-CatalunyaMontse Elies Grasse encuentra desaparecida desde el pasado miércoles 9 de septiembre, según informó su familia, y difundió en la cadena para la que trabaja en el programa L’Informatiu. La última vez que se la vio fue el miércoles en laCala Tamariua, en Port de la Selva, acompañada de una amiga y su perra, Baguira, con las que estaba pasando tres días en Còlera. Protección Civil de Port de la Selva ha dado los datos también del coche con la que se había desplazado esos días, un Citroen Nemo de color gris plata con matrícula 4609 HVS y en un tuit ha explicado que la periodista, de 45 años, sufre “un trastorno” y no tiene medicación. Tiene el móvil desactivado.;Sucesos
Operación contra el tráfico de drogas y blanqueo de capitales en Catalunya;https://www.lavanguardia.com/sucesos/20200204/473285765976/operacion-trafico-drogas-blanqueo-capitales-catalunya.html;04/02/2020;LosMossosd’Esquadraestán llevando a cabo desde primera hora de la mañana unagranoperacióncontra unaorganizacióncriminaldedicada altráficodedrogas, principalmente cocaína, y elblanqueodecapitalesque se desarrolla en diversas poblaciones de Catalunya y en Mahón, en la isla de Menorca. Según han informado los Mossos, la operación, a cargo de la División de Investigación Criminal (DIC) de los Mossos y que cuenta con la colaboración de Europol, se ha iniciado hacia las 6.00 horas de este martes y durante la misma se están practicando una decena de entradas y registros.;Sucesos
