Título;Enlace;Fecha;Primeros_Párrafos;Topic
"El Kremlin nega els suposats vincles amb l'entorn de Puigdemont: ""No és més que una mentida""";https://www.ara.cat/politica/kremlin-nega-suposats-vincles-l-entorn-puigdemont-no-mes-mentida_1_4108271.html;07/09/2021;"BarcelonaDavant l'extens reportatge del New York Times sobre presumptes vincles amb Rússia de Josep Maria Alay, cap de l'oficina de l'expresident Carles Puigdemont, i l'advocat Gonzalo Boye, el Kremlin ha negat aquest dimarts tots els suposats contactes amb l'entorn de Puigdemont. I no només amb l'expresident, sinó que el govern rus ha desmentit qualsevol vincle amb el moviment independentista. ""No és més que una mentida"", ha assegurat el portaveu del Kremlin, Dmitri Peskov, en declaracions als mitjans recollides per l'agència de notícies Sputnik. La font d'informació del diari nord-americà són informes ""d'intel·ligència europeus"" i investigacions de la Guàrdia Civil en la causa que hi ha al jutjat d'instrucció número 1 de Barcelona, pilotat per Joaquín Aguirre, coneguda com l'operació Volhov, que va detenir 21 persones l'octubre de l'any passat, entre les quals Alay. Les noves informacions detallen que Alay va viatjar el 2019 a Moscou i es va reunir amb exoficials d'intel·ligència russos, un net d'un espia del KGB i diversos funcionaris del Kremlin. Alay, de fet, confirma les trobades, però tant al New York Times com en entrevistes posteriors a la publicació del reportatge les emmarca en el contacte normal amb persones a l'estranger.";violència masclista
Desmantellen un clan albanès que volia fer un imperi de la marihuana a Tarragona;https://www.ara.cat/societat/desmantellen-clan-albanes-volia-imperi-marihuana-tarragona_1_4102289.html;01/09/2021;"BarcelonaCatalunya s'ha convertit en l'epicentre del cultiu de marihuana d'Europa, i això ha fet proliferar l'assentament de màfies i grups criminals que viuen del negoci i que tenen la violència com a principal mecanisme per imposar el seu domini sobre la resta. Segons els Mossos d'Esquadra, cada any es registren ja a casa nostra almenys tres homicidis relacionats exclusivament amb el tràfic de marihuana i un 11% de les plantacions desmantellades disposaven d'armes. ""Espanya és el número u en exportació de marihuana a Europa, i això vol dir que importem crim organitzat molt violent"", advertia aquest dimecres el cap de la Divisió d'Investigació Criminal (DIC) dels Mossos, Ramon Chacón. L'últim exemple del clúster de la droga que s'ha creat és la macroinvestigació que ha acabat amb el desballestament d'una organització criminal que estava creant a Tarragona un autèntic imperi de la marihuana. En un any, els Mossos, juntament amb la Policia Nacional, l'albanesa i l'alemanya, han arrestat 107 persones i han intervingut una tona de marihuana i 25.000 plantes que la xarxa cultivava en una trentena de plantacions disperses per tot el territori però que es concentraven sobretot a les comarques de Tarragona. El gruix de la macrooperació es va fer aquest juliol, quan es van arrestar 86 dels detinguts en un dispositiu policial conjunt amb més de 400 agents. Dinou dels arrestats han ingressat a la presó per ordre del jutge de Reus que coordinava la investigació.";successos
Arresten tres persones més per l'assassinat descobert arran d'un control de trànsit a Tarragona;https://www.ara.cat/societat/nous-detinguts-assassinat-home-descobert-control-transit-tarragona_1_4101255.html;31/08/2021;BarcelonaJa són sis els detinguts per l'últim assassinat que s'investiga a Catalunya. El cas ha requerit que els Mossos d'Esquadra ajuntessin diverses peces d'un puzle que encara s'ha d'acabar de completar. Primer una patrulla de trànsit va detenir dos homes i una dona, quan els van trobar una mà al maleter del cotxe durant una inspecció rutinària. Dos dies més tard, es localitzava la resta del cadàver d'un home 80 quilòmetres més al sud, en un canal del riu Ebre. La incògnita ara és el mòbil del crim que va portar els sis arrestats a assassinar la víctima. El jutge va decretar presó incomunicada i sense fiança per als primers tres detinguts –dos homes i una dona de 44, 57 i 54 anys, respectivament– durant el cap de setmana. Els altres tres arrestats, dues dones de 46 i 36 anys i un home de 20 anys, estan pendents encara de passar a disposició judicial.;successos
Detingut a Barcelona un mafiós napolità fugit de la justícia des de feia tres anys;https://www.ara.cat/societat/detingut-barcelona-mafios-napolita-fugit-justicia-des-feia-tres-anys_1_4096388.html;26/08/2021;BarcelonaFugit de la justícia italiana des del juliol del 2020, Gennaro Esposito, membre destacat del clan Mazzarella de la Camorra napolitana, s'acabava de retrobar amb la seva dona quan la policia espanyola el va detenir a Barcelona. Esposito, de 34 anys, tenia dues ordres d'arrest pendents per extorsió, agreujades per propòsits mafiosos i associació criminal, i actualment està ingressat a la presó a l'espera que arribi l'ordre d'extradició que el porti, un altre cop, a Itàlia per respondre de les acusacions. L'actuació policial que ha acabat amb la detenció del mafiós va començar el novembre passat, quan es va tenir sospita que Esposito s'havia refugiat a Espanya, i ha involucrat cossos policials de tots dos països, coordinats pel departament antimàfia de la Fiscalia de Nàpols. Finalment, per indicació dels carabinieri, dimecres a la matinada el van detenir mentre estava acompanyat de la seva dona, que acabava d'arribar a la capital catalana per reunir-se amb ell procedent de Nàpols.;successos
"Petards i un ""accident domèstic"" en un hotel alarmen el Gòtic la vigília del 17-A";https://www.ara.cat/societat/petards-accident-domestic-hotel-alarmen-gotic-vigilia-17a_1_4087241.html;16/08/2021;"BarcelonaUna sèrie de detonacions al barri Gòtic de Barcelona ha provocat el desplegament d'un ampli dispositiu policial i d'emergència i ha disparat les alarmes aquest migdia, la vigília dels atemptats del 17-A, en una zona que és molt a prop d'on hi va haver els atemptats de la Rambla demà farà quatre anys. Tal com han explicat diversos testimonis, la majoria turistes, al migdia es van sentir una sèrie de detonacions a la vora de l'Hotel Petit Palace del carrer de la Boqueria. ""Primer hem pensat que eren [petards] per una festa popular, però la policia ha vingut molt ràpid"", ha explicat a l'ARA un turista d'origen indi que era a la Rambla. Al final, segons ha explicat el tinent d'alcalde de Seguretat de Barcelona, Albert Batlle, l'alarma l'ha causada la coincidència entre els petards d'una cercavila propera i un ""accident domèstic"" a l'hotel, on hauria caigut una mampara. Els Mossos d'Esquadra han fet un tuit explicant que la causa més probable de l'alarma ha sigut l'""ús de material pirotècnic al carrer"". Els Mossos d'Esquadra s'han desplaçat a la zona a tota velocitat, després de les detonacions, i han tallat el carrer de la Boqueria. També ho han fet efectius de la Guàrdia Urbana, els Bombers i el Servei d'Emergències Mèdiques. L'espectacularitat del desplegament ha fet que desenes de passavolants i turistes s'apleguessin davant dels cordons policials. L'incident, segons ha explicat Batlle, ha causat un ferit lleu, però segons fonts dels Mossos no hi ha hagut desperfectes estructurals a l'edifici.";successos
Mor un presumpte lladre després que un guàrdia urbà de Barcelona el fes caure de la bicicleta;https://www.ara.cat/societat/mor-home-despres-agent-guardia-urbana-barcelona-fes-caure-bicicleta_1_4080709.html;09/08/2021;BarcelonaUn home de 32 anys ha mort pocs dies després que un agent de la Guàrdia Urbana de Barcelona, fora de servei, el fes caure de la bicicleta quan acabava de cometre un presumpte furt. Segons ha avançat Tot Barcelona i han confirmat a l'ACN diverses fonts, els fets van passar dimarts a l'Hospitalet de Llobregat (Barcelonès), a prop de la Ciutat de la Justícia, després que la víctima prengués un objecte a una noia i fugís en bicicleta. Un policia fora de servei que passava per allà el va fer caure a terra mentre evitava que fugís i, a causa del cop, va haver de ser hospitalitzat fins que finalment ha mort uns dies més tard. Els Mossos d'Esquadra s'han fet càrrec de la investigació, mentre que la Guàrdia Urbana ha obert, paral·lelament, una informació reservada.;successos
Detinguts set membres d'una organització que cultivava marihuana en una zona boscosa del Priorat;https://www.ara.cat/societat/set-detinguts-d-organitzacio-cultivava-marihuana-zona-boscosa-priorat_1_4080113.html;08/08/2021;BarcelonaEls Mossos d'Esquadra han desarticulat una xarxa de cultiu i tràfic de marihuana que tenia almenys tres plantacions en zones boscoses del Priorat. Conjuntament amb la Policia Local de Cambrils s'han detingut fins a set persones, entre elles els líders de la banda, que havien portat ciutadans albanesos per fer de jardiners dels cultius. En concret, les plantacions eren a Ulldemolins, Cabacés i la Figuera. La investigació va començar l'octubre de l'any passat arran d’un pis sospitós a Cambrils. En aquest municipi hi havia els líders de l'organització, un home de 50 anys i una dona de 47, així com el germà del primer, de 33. El dispositiu per desmantellar l'activitat va permetre detenir quatre persones més que treballaven a les plantacions, tots homes d'entre 19 i 32 anys. Tots set han ingressat a presó després de passar a disposició del jutjat d'instrucció en funcions de guàrdia a Reus.;successos
Els Bombers superen els 1.000 rescats al medi natural aquest 2021;https://www.ara.cat/societat/bombers-superen-1-000-rescats-medi-natural-aquest-2021_1_4079921.html;07/08/2021;BarcelonaEls Bombers de la Generalitat han fet un total de 1.044 rescats al medi natural aquest 2021 i han superat la xifra del 2020, l'any que fins ara n'havia acumulat més tot i els mesos de confinament per la pandèmia. Aquest mateix dissabte han hagut de fer almenys vuit intervencions, la majoria en espais de muntanya, però també a la costa, segons ha informat el cos en un comunicat. Hi ha hagut rescats a Castell-Platja d'Aro (Baix Empordà), Sant Pere de Torelló (Osona), Sant Feliu de Guíxols (Baix Empordà), la Febró (Baix Camp), la Vall d'en Bas (Garrotxa), Gombrèn (Ripollès), Queralbs (Ripollès) i Tavertet (Osona), que se sumen a un rescat d'ahir divendres al Pedraforca, a Gósol (Berguedà), segons recull l'ACN.;successos
"L'autòpsia confirma la mort de Samuel per una pallissa de ""sis minuts fatals""";https://www.ara.cat/societat/l-autopsia-confirma-mort-samuel-pallissa-sis-minuts-fatals_1_4074945.html;02/08/2021;"Samuel Luiz va morir per ""multitud de cops"" al cap durant ""sis minuts fatals"" i els dos informes d'ADN que la policia judicial ha lliurat aquest dilluns al jutge de la Corunya que porta el cas situen directament els dos primers detinguts per aquest crim com els ""principals"" agressors. El delegat del govern espanyol a Galícia, José Miñones, ha detallat que tant l'ADN detectat a la roba i al cos de la víctima com l'extret d'una ampolla de vidre que es va fer servir en l'atac ""impliquen directament els dos principals autors dels fets"", que són dos homes de la Corunya d'entre 20 i 25 anys. La víctima va morir en una agressió que va començar al crit de ""maricon"" el 3 de juliol a la matinada. Miñones ha destacat, coincidint amb l'aixecament del secret de sumari que ha recollit l'agència Efe, que tenen 41 proves testificals dels fets. Dels sis detinguts inicialment, n'hi ha tres en presó provisional, un està en llibertat però obligat a comparèixer al jutjat, i els dos menors d'edat estan internats en un centre. La policia ha insistit que la investigació continua oberta i que no descarta més detencions.";successos
Critiquen que la dona assassinada a Sant Vicenç de Castellet no tingués una ordre d'allunyament del marit;https://www.ara.cat/societat/critiquen-dona-assassinada-sant-vicenc-castellet-no-tingues-ordre-d-allunyament-marit_1_4073520.html;01/08/2021;"L'assassinat d'una dona aquest divendres a Sant Vicenç de Castellet (Bages), en el que tot apunta que és un nou cas de violència masclista –el marit s'hauria suïcidat dins el cotxe després de matar-la i davant de la filla de dos anys del matrimoni– ha fet esclatar el grup d'acompanyament a víctimes de violència masclista Punt Lila de Sant Pere, de Terrassa, que havia atès la víctima. En un comunicat, han lamentat que un jutge hagués decidit que no calia cap ordre d'allunyament del marit tot i que la dona, que era veïna d'aquest municipi del Vallès Occidental, l'havia denunciat, i han afegit que havia ""intentat en va diverses vegades"" posar denúncies contra l'agressor a la comissaria dels Mossos d'Esquadra. Segons va informar el Tribunal Superior de Justícia de Catalunya (TSJC), la víctima hauria denunciat el seu presumpte assassí, a l'abril, per violència verbal i el judici del cas s'havia de celebrar el pròxim mes d'octubre, i es tramitava, en paral·lel, el procediment de divorci. Des del Punt Lila de Sant Pere expliquen que la dona assassinada es deia Antonella i tenia 30 anys i que ha mort ""víctima de la violència roïna i cruel d'un home dolent"". Critiquen que a l'espera que se celebrés el judici no s'hagués previst cap mesura de protecció per a ella: ""Es va veure obligada a viure sota el mateix sostre que el seu assassí"". Per això, ara han emès un comunicat en què denuncien la ""ineficàcia"" del sistema judicial i la ""resposta insuficient"" del sistema de benestar social i dels recursos municipals per casos de violència masclista. ""L’Antonella no pot ser només una xifra i un nom que es reciti el 25 de novembre, el 8 de març..."", lamenten.";successos
La dona cremada al Bages havia denunciat el marit per violència masclista;https://www.ara.cat/societat/feminicidi-sant-vicenc-castellet-investiguen-mort-dona-home_1_4071111.html;30/07/2021;BarcelonaEl crim d’una dona cremada que s’ha descobert aquesta matinada a Sant Vicenç de Castellet, al Bages, té tots els números de ser un nou assassinat masclista. La principal hipòtesi és que un home ha acabat amb la vida de la seva parella i li ha calat foc abans de suïcidar-se. La filla de dos anys del matrimoni, que era a l’escena del crim, ha acabat ferida per cremades. La família vivia a Terrassa. Fa tres mesos, a l’abril, la dona havia denunciat el marit per violència verbal. El judici s’havia de fer a l’octubre. La parella també s’estava divorciant, segons el jutjat de violència contra la dona de Terrassa, que portava tant la denúncia per violència masclista com el tràmit civil. Els Mossos d’Esquadra han trobat a les tres de la matinada el cadàver de la dona totalment calcinat després d’haver rebut un avís per un incendi en una zona de matolls al costat de la carretera BV-1229. A pocs metres, la policia ha localitzat un cotxe amb l’home mort i a dins del vehicle també hi havia la filla de la parella. Tot apunta que ell s’ha suïcidat a l’interior del cotxe amb un cinturó del vehicle. Pel que fa a la nena, ha estat atesa pel SEM per cremades lleus i se l’ha traslladada a l’Hospital de Manresa per fer-li una revisió mèdica. La direcció general d’Atenció a la Infància i l’Adolescència (DGAIA) s’ha quedat amb la menor fins que es trobi un familiar que se’n faci càrrec.;successos
"""Ens vam mirar, vam deixar la por de banda i ens vam coordinar per salvar-li la vida""";https://www.ara.cat/societat/vam-mirar-vam-deixar-banda-vam-coordinar-salvar-li-vida_1_4063992.html;23/07/2021;"BarcelonaNingú sap què hauria passat si Dani Polanco i Elbis Torrelles no haguessin passat per l'Estació del Nord de Barcelona just quan un home s'acabava de desplomar a terra. Però eren al lloc indicat en el moment precís i els dos estudiants de segon curs d'infermeria de la Universitat de Barcelona van reaccionar ""amb seguretat i sense tremolar"": li van fer una reanimació cardiopulmonar (RCP) mentre esperaven els serveis d'emergència, una actuació clau per salvar-li la vida. ""L'home va sobreviure. Vam aconseguir reanimar-lo"", expliquen a l'ARA per telèfon els dos amics. Ara esperen que l'home estigui bé i que es pugui recuperar aviat, tot i que amb prou feines en saben res: té entre 55 i 65 anys, vestia amb bermudes o banyador, duia un barret de palla de Canet de Mar i és probable que sigui estranger. Va ser traslladat a l'Hospital de Sant Pau el 7 de juliol. Els fets van passar cap a dos quarts de nou del vespre, quan com tants altres dies l'Elbis i el Dani van sortir del gimnàs i van anar caminant des de la plaça de les Glòries fins a plaça d'Espanya. Quan passaven per l'Estació del Nord van veure una persona estirada a terra. ""Pensàvem que era un borratxo que potser havia caigut. Tenia la cara molt vermella i ensangonada"", recorden. El vigilant de l'estació, que ja trucaa al Servei d'Emergències Mèdiques (SEM), els va explicar que s'acabava de desplomar. Sense dubtar-ho, els dos joves van decidir actuar: ""Ens vam agenollar per prendre-li el pols, que era molt dèbil. La respiració estava en apnea i la cara començava a estar blava"".";successos
Un home mata la seva parella a Sabadell i s'entrega a la policia;https://www.ara.cat/societat/detingut-home-sabadell-presumpte-autor-mort-parella-assassinat_1_4062557.html;22/07/2021;BarcelonaEls Mossos d'Esquadra han detingut un home d'uns 60 anys pel presumpte assassinat de la seva parella a Sabadell (Vallès Occidental). L'autor dels fets es va presentar aquest dimecres a la nit, al voltant de les 23.30 hores, a les dependències de la comissaria de Sabadell i va manifestar que havia matat la seva parella. Els mossos van anar fins al domicili -ubicat al número 83 de la Rambla de Sabadell-, juntament amb un metge forense, que va certificar la mort de la víctima. El cos presentava signes de violència i, davant d’aquests fets, l’home va quedar detingut. Segons ha informat el Tribunal Superior de Justícia de Catalunya (TSJC), no consta que hi hagués denúncies prèvies de la víctima contra l'home per maltractaments, tot i que el detingut sí que tenia antecedents per haver colpejat una altra parella que havia tingut amb anterioritat, expliquen fonts de la investigació consultades per l'Agència Catalana de Notícies (ACN). El jutjat d'instrucció 5 de Sabadell s'ha fet càrrec del cas. A nivell policial, la investigació està a mans de la unitat d'investigació criminal de la regió metropolitana nord dels Mossos d'Esquadra.;violència masclista
Condemnada a quatre anys de presó la mare del nadó d'un mes mort a Tàrrega el 2020;https://www.ara.cat/societat/condemnada-quatre-anys-preso-mare-nado-d-mes-mort-tarrega_1_4059753.html;19/07/2021;"BarcelonaLa mare del nadó d'un mes que va morir a Tàrrega el 18 de novembre de l'any passat ha acceptat la pena de quatre anys de presó per un delicte d'homicidi imprudent. Les parts van arribar a un acord a finals del mes de juny i la mare va ingressar a la presó. El pacte no s'ha ratificat fins aquest dilluns, al penal 3 de Lleida, segons recull l'ACN. El nadó va morir després d'estar tretze dies ingressat en estat greu a l'Hospital Sant Joan de Déu de Barcelona per suposats maltractaments. El nen no presentava cap lesió física superficial sinó que patia la síndrome del nen sacsejat, que consisteix en una sèrie de lesions cerebrals que s'originen quan s'agita un bebè amb violència. Segons fonts judicials, el jutge ja va arxivar la causa contra el pare. L'acord considera provat que la mare del nadó, que es va quedar sola a casa amb el bebè el 5 de novembre del 2020 al matí, com que no parava de plorar ""va agafar el nen i el va sacsejar enèrgicament i va provocar que es colpegés el cap amb una superfície llisa"", cosa que li va causar danys com una hemorràgia intracranial.";successos
Dos menors moren en un xoc entre dos cotxes i els Mossos detenen un dels conductors;https://www.ara.cat/societat/menors-moren-xoc-cotxes-mossos-arresten-dels-conductors_1_4058607.html;18/07/2021;BarcelonaDos menors de tretze i quatre anys han mort cap a tres quarts d'onze d'aquesta passada nit en un accident de trànsit a la carretera C-63, a l'altura de Vidreres (Selva), després que els cotxes en què viatjaven xoquessin frontalment per causes que encara s'investiguen. Tot apunta que un dels conductors s'hauria adormit al volant. Els Mossos d'Esquadra han detingut l'home, de 46 anys i resident a Alemanya, per una imprudència greu. Des del Servei Català de Trànsit també han apuntat que, segons les primeres investigacions, una de les víctimes mortals no feia ús dels sistemes de seguretat passiva recomanats per a infants (cadireta i cinturó de seguretat). En l'accident s'han registrat vuit ferits més, i tres d'ells estan en estat greu.;successos
Presó per a tres dels sis detinguts per l'assassinat del Samuel;https://www.ara.cat/societat/detinguts-mes-menors-edat-pallissa-mortal-samuel_1_4048760.html;09/07/2021;BarcelonaLa Policia Nacional ha detingut fins aquest divendres sis persones en relació amb l'assassinat del Samuel, el noi de 24 anys que va ser apallissat dissabte passat davant una discoteca de la Corunya, a Galícia. El cas ha posat de manifest l'escalada d'agressions contra la comunitat LGTBI en les últimes setmanes. Aquest divendres la jutge que investiga el cas ha decretat l'ingrés a presó de tres d'ells. Es tracta de tres homes –amics entre si però sense relació amb la víctima– que van ser arrestats entre dilluns i dimecres passat. La jutge els relaciona amb la pallissa mortal i a un d'ells el responsabilitza també d'haver robat el mòbil a la víctima. En canvi, la quarta arrestada, una noia que també formava part del grup que va apallissar el Samuel, ha quedat en llibertat amb càrrecs perquè la Fiscalia, segons fonts del cas consultades per l'agència Efe, no n'ha demanat l'ingrés.;successos
Arresten un menor que ha arrencat els ulls a un treballador d'un hotel de Cambrils;https://www.ara.cat/societat/detingut-menor-arrencar-ulls-treballador-hotel-cambrils_1_4045036.html;06/07/2021;BarcelonaL'Hotel El Dorado de Cambrils, un dels establiments més populars de la Costa Daurada, ha sigut l'escenari d'un episodi dantesc aquesta nit. Els Mossos d'Esquadra han hagut de reduir i arrestar un menor de 17 anys que havia atacat amb violència un dels treballadors de l'establiment, fins al punt d'arrencar-li els ulls. La víctima, de 62 anys, és a l'hospital en estat greu amb ferides a tota la cara. Els agents dels Mossos i de la Policia Local van haver de reduir l'agressor amb contundència, i actualment està sota custòdia policial en un centre hospitalari barceloní. L'agressió va passar pocs minuts després de mitjanit. El noi era client de l'hotel i s'hi allotjava amb la seva mare que, segons ha avançat La Vanguardia i ha pogut confirmar aquesta redacció, hauria demanat ajuda al personal de l'establiment i a la policia perquè el noi tenia un brot psicòtic i la seva conducta era molt violenta. Quan el treballador de l'hotel –de 62 anys– ha respost a la petició d'ajuda el noi ha reaccionat atacant-lo amb cops de puny i puntades de peu. L'agressor s'hi ha acarnissat, sobretot a la zona del cap i de la cara i li ha acabat arrancant els ulls.;successos
Un any retinguts cultivant marihuana a la força;https://www.ara.cat/societat/cau-grup-criminal-traficava-ciutadans-xinesos-explotava-plantacions-marihuana_1_4044688.html;06/07/2021;"BarcelonaQuan a finals de maig va ser alliberada d'una de les naus industrials on havia estat explotada cultivant marihuana durant mesos, una de les víctimes va relatar als Mossos d'Esquadra que feia tant de temps que estava tancada que quan en va sortir es va sorprendre perquè, de cop, a Catalunya, tothom duia mascareta. L'exemple evidencia la magnitud del cas: vuit persones membres d'una organització criminal xinesa havien introduït il·legalment deu compatriotes seus –vuit homes i dues dones– a Catalunya, per forçar-los a cultivar marihuana en quatre naus industrials, on vivien en condicions infrahumanes i d'on no podien sortir. Explotant les víctimes i venent la marihuana, el grup criminal va arribar a guanyar dos milions d'euros en set mesos, segons la policia. La investigació va començar a finals del 2019 quan agents de la unitat central de tràfic d’éssers humans van descobrir l'organització, encapçalada per un conegut cap de la comunitat de Fujian, a la Xina. ""Ens va arribar una informació que hi havia una màfia que cultivava marihuana i que podia estar tractant amb persones"", explica a l'ARA l'inspector Antoni Salleras, cap de l'àrea central de crim organitzat. La investigació va confirmar les sospites i els agents van accelerar la feina per alliberar les víctimes com més aviat millor. ""No sabíem quantes n'hi havia exactament, ho vam veure quan vam entrar a les naus, on vivien en un estat lamentable i insalubre, en unes condicions molt dolentes"", afirma. Els tenien en habitacions petites, molt brutes, amb tots els matalassos junts, i només els donaven menjar un cop a la setmana. Alguns feia un any que no sortien a l'exterior.";successos
La investigació confirma el suïcidi de John McAfee;https://www.ara.cat/societat/investigacio-confirma-suicidi-john-mcafee_1_4041096.html;02/07/2021;"BarcelonaTotes les proves indiquen que el creador del primer antivirus comercial, John McAfee, es va suïcidar a la seva cel·la de Bians II el dimarts 22, poc després de saber que l'Audiència Nacional havia decidit extradir-lo als Estats Units. Tot i que tant el seu entorn més proper com el seu advocat havien posat en dubte que s'hagués matat, tots els indicis apunten a un suïcidi i cap no fa pensar el contrari, segons fonts penitenciàries. Els informes interns del centre deixen clar que es va penjar quan era tot sol a la cel·la, on havia anat voluntàriament en unes hores en què podia sortir-ne per fer activitats o estar-se al pati. Els resultats de l'autòpsia, segons les mateixes fonts, també ho indiquen i no hi ha cap prova que indiqui que algú altre va entrar a la cel·la quan McAfee es va treure la vida. Així doncs, la investigació sobre la mort del pres, com a mínim per ara, confirma la hipòtesi inicial del suïcidi, que investiga un jutjat de Martorell. Cal recordar que sectors propers vinculats a la xarxa conspirativa QAnon i fins i tot la portaveu del ministeri d’Afers Exteriors rus, Maria Zakhàrova, havien alimentat la teoria que McAfee podria haver estat víctima d'un assassinat. ""M’agradaria que, per una vegada, el misteri de la mort de figures públiques occidentals no es resolgués 50 anys després"", va publicar Zakhàrova al seu canal de Telegram, fent referència a la mort de McAfee. Sectors vinculats a QAnon, per la seva banda, feien circular per Telegram i les xarxes socials que McAfee tenia 31 terabytes d'informació compromesa que podia perjudicar el govern dels EUA i altres autoritats, i que per això l'havien fet matar.";successos
Multa de 180.000 euros a Iqoxe per l'explosió en què van morir tres persones;https://www.ara.cat/societat/multa-180000-euros-iqoxe-explosio-morir-tres-persones_1_4040603.html;02/07/2021;"BarcelonaL'empresa química Iqoxe haurà de pagar una multa de 180.000 euros per l'explosió que va costar la vida a tres persones –dos treballadors de la fàbrica a la Canonja i un veí de Tarragona– i en va ferir vuit més. La Inspecció de Treball de Catalunya considera una infracció ""molt greu"" l'actuació de l'empresa que va derivar en la deflagració mortal i detecta ""diversos incompliments preventius de seguretat i salut laboral"" en la producció de la substància química –MPEG 500– que es feia a les instal·lacions. Els fets van passar el 14 de gener del 2020, quan un reactor va explotar a la planta, dedicada a la producció d'òxid d'etilè i altres derivats de l'etilè i el propilè. La Inspecció de Treball constata ""continues dilacions en l'entrega de documentació requerida"" a la companyia per aclarir els fets i l'acusa de posar ""obstacles"" en el curs de les actuacions que han derivat finalment en la proposta de sanció.";successos
Investiguen l'autoria d’un incendi que ha deixat una dona i un nadó ferits;https://www.ara.cat/societat/investiguen-autoria-incendi-casa-dona-nado-sant-quirze_1_4039525.html;01/07/2021;BarcelonaContinua oberta la investigació dels Mossos d’Esquadra per aclarir l’autoria d’un incendi en un habitatge que ha deixat una dona i el seu nadó de sis mesos ferits. Els serveis d’emergències han rebut un avís a dos quarts de dotze d’aquest matí per un foc als baixos d’un domicili a Sant Quirze del Vallès. Les flames han causat cremades a la dona, que l’han traslladada en estat crític a l’Hospital de la Vall d’Hebron de Barcelona. També han portat el nadó al mateix centre en estat menys greu. La primera hipòtesi de la investigació policial apuntava a un home –parella de la dona i pare del nadó– com a possible autor del foc. Segons ha avançat SER Catalunya, com que la dona l’han trobada lligada, d’entrada se sospitava que l’home hauria pogut intentar matar la família calant foc a l’immoble, amb la mare i el nadó a dins. Però tampoc es descarta que fos una acció de la dona per autolesionar-se. En tot cas, res fa pensar que sigui un incendi accidental.;successos
La CNews, la Fox News francesa que dona ales a l'extrema dreta;https://www.ara.cat/media/cnews-fox-news-francesa-dona-ales-l-extrema-dreta_1_4035074.html;27/06/2021;"ParísEn vigílies de les eleccions regionals i departamentals franceses, i quan falta menys d'un any per a les presidencials, la televisió que diferents mitjans de comunicació han batejat amb el nom de Fox News francesa, la CNews, ha superat els seus competidors directes —els canals de 24 hores de notícies— per primera vegada des de la seva fundació, el 2017. CNews, que té presentadors i col·laboradors d'extrema dreta, va registrar el mes passat una quota del 2,7%, contra el 2,5% de la cadena líder fins ara, BFM TV. Així, també s'ha situat per davant de la LCI i FranceInfo, entre d'altres. Tot i que les xifres d'audiències no són gaire elevades si es comparen amb les dels canals generalistes, la victòria simbòlica de CNews sobre les cadenes de 24 hores de notícies ha protagonitzat portades i nombrosos articles d'opinió de la premsa francesa. ""Més enllà de la importància que va agafant en el panorama televisiu, el que desperta més interès és la seva influència en la resta de mitjans"", assegura Mihaela Alexandra Tudor, professora de sociologia dels mitjans de comunicació de la Universitat Paul Valéry de Montpeller. ""Veig CNews com l'encarnació d'un mitjà alternatiu als tradicionals, menys institucionalitzat i que correspon més a les expectatives d'alguns francesos desencantats amb el sistema"", afegeix Tudor. D'altra banda, l'assessora sobre decisions empresarials dels mitjans de comunicació Marine Balansard considera que s'està parlant massa de CNews, fet que, precisament, provoca que creixi la seva influència.";violència masclista
Mor ofegat un nen de 12 anys al pantà de la Llosa del Cavall;https://www.ara.cat/societat/mor-ofegat-nen-12-anys-panta-llosa-cavall_1_4023916.html;17/06/2021;BarcelonaUn noi de 12 anys de Calaf ha mort ofegat al pantà de la Llosa del Cavall, a Sant Llorenç de Morunys, al Solsonès. El menor havia anat d'excursió amb l'institut del seu poble al pantà, on han fet una activitat de rem en caiac, i ha desaparegut quan s'estava banyant a la riba de l'embassament. Els Bombers s'han desplaçat fins al lloc dels fets després de rebre un avís a les 14.39 h i han localitzat el menor dins el pantà a les 16.06 h. L'han extret de l'aigua i els efectius del Sistema d’Emergències Mèdiques l’han començat a atendre però no han pogut salvar-li la vida. Ara els Mossos d’Esquadra obriran l’atestat corresponent.;successos
Cap de setmana tràgic, amb sis morts a les carreteres;https://www.ara.cat/societat/cap-setmana-tragic-sis-morts-carreteres_1_4019398.html;13/06/2021;BarcelonaEl cap de setmana acaba amb un balanç tràgic de sis morts a les carreteres catalanes, quatre dels quals conductors de motocicletes, segons el balanç de trànsit des de divendres a les 15 hores. L'últim accident ha tingut lloc aquesta tarda, quan un motorista ha mort al caure del vehicle a la C-245 a Sant Boi de Llobregat. Aquest sinistre se suma a les víctimes que hi va haver en dos accidents de moto dissabte: un als túnels de Vallvidrera, en què va morir un home veí de Sant Cugat del Vallès, i l'altre a Moià, la víctima del qual era veí de Caldes de Montbui. Divendres al vespre va morir un jove a Alcoletge, al Segrià, en un xoc entre la moto que conduïa i una furgoneta.;successos
